MAKE,MODEL,ODOMETER,PROFIT_MARGIN
Acura,MDX,68773,1400750
Acura,MDX,68842,1720700
Acura,MDX,68900,1927500
Acura,MDX,69523,1911450
Acura,MDX,69775,1690950
Acura,MDX,69819,1547750
Acura,MDX,69981,2628650
Acura,MDX,69994,2551900
Acura,MDX,70038,2055850
Acura,MDX,70171,1691300
Acura,MDX,70390,2180600
Acura,MDX,70424,2099300
Acura,MDX,70646,1226150
Acura,MDX,70675,2180000
Acura,MDX,70867,2249700
Acura,MDX,70913,2299700
Acura,MDX,71099,2033400
Acura,MDX,71187,1820150
Acura,MDX,71316,1988500
Acura,MDX,71694,2224050
Acura,MDX,71817,1838650
Acura,MDX,71862,1379100
Acura,MDX,72069,2051350
Acura,MDX,72104,1353550
Acura,MDX,72370,1475250
Acura,MDX,72491,2439500
Acura,MDX,72547,2087500
Acura,MDX,72575,1841550
Acura,MDX,72803,830375
Acura,MDX,72903,1631800
Acura,MDX,72908,2318500
Acura,MDX,73127,2001400
Acura,MDX,73172,1760250
Acura,MDX,73315,1629450
Acura,MDX,73504,1749350
Acura,MDX,73532,2525250
Acura,MDX,73667,2120700
Acura,MDX,73917,1020425
Acura,MDX,73956,1902650
Acura,MDX,74075,2578700
Acura,MDX,74102,1981400
Acura,MDX,74154,2271650
Acura,MDX,74302,1760950
Acura,MDX,74367,2159800
Acura,MDX,74442,1561200
Acura,MDX,74769,2201400
Acura,MDX,74782,880850
Acura,MDX,74897,2089900
Acura,MDX,74911,2453400
Acura,MDX,75009,1952300
Acura,MDX,75017,2069700
Acura,MDX,75042,2300600
Acura,MDX,75092,2469500
Acura,MDX,75498,1101125
Acura,MDX,75617,1498900
Acura,MDX,75670,1449850
Acura,MDX,75832,1201050
Acura,MDX,75954,2180300
Acura,MDX,76294,2181100
Acura,MDX,76646,1438950
Acura,MDX,76712,2501000
Acura,MDX,76957,790875
Acura,MDX,77156,2312600
Acura,MDX,77160,2398800
Acura,MDX,77314,1929350
Acura,MDX,77347,1732150
Acura,MDX,77398,2223600
Acura,MDX,77431,1720300
Acura,MDX,77577,2521100
Acura,MDX,77661,1363300
Acura,MDX,77663,1970750
Acura,MDX,77796,1908100
Acura,MDX,77861,2176150
Acura,MDX,77886,1842250
Acura,MDX,78266,2097600
Acura,MDX,78519,1449400
Acura,MDX,79036,1377850
Acura,MDX,79039,1741200
Acura,MDX,79401,2404050
Acura,MDX,79404,1771650
Acura,MDX,79413,1928900
Acura,MDX,79643,2358200
Acura,MDX,79721,1739200
Acura,MDX,79987,2200100
Acura,MDX,80420,1177850
Acura,MDX,80593,1020700
Acura,MDX,80807,2429800
Acura,MDX,81117,1999900
Acura,MDX,81268,1628700
Acura,MDX,81702,1850350
Acura,MDX,81768,1574200
Acura,MDX,81769,2078900
Acura,MDX,81838,1700500
Acura,MDX,81884,1863500
Acura,MDX,81898,2298600
Acura,MDX,81912,1811800
Acura,MDX,81936,1600200
Acura,MDX,82200,1359300
Acura,MDX,82472,1897800
Acura,MDX,82592,1571600
Acura,MDX,82609,2360500
Acura,MDX,82701,1730750
Acura,MDX,82725,1549800
Acura,MDX,82828,999200
Acura,MDX,82842,1882300
Acura,MDX,82855,1408250
Acura,MDX,82871,1359050
Acura,MDX,82935,1440350
Acura,MDX,83184,1011325
Acura,MDX,83197,1897400
Acura,MDX,83204,2181000
Acura,MDX,83231,1020675
Acura,MDX,83375,1581000
Acura,MDX,83381,1549850
Acura,MDX,83431,1019050
Acura,MDX,83618,1479650
Acura,MDX,83768,1180250
Acura,MDX,83795,1801950
Acura,MDX,84041,1501450
Acura,MDX,84243,1042700
Acura,MDX,84355,1741450
Acura,MDX,84356,1998600
Acura,MDX,84400,1662200
Acura,MDX,84703,1801400
Acura,MDX,84886,1770050
Acura,MDX,84955,1619800
Acura,MDX,85284,1751150
Acura,MDX,85318,2362400
Acura,MDX,85376,1696500
Acura,MDX,85378,1359800
Acura,MDX,85432,1519250
Acura,MDX,85494,1551700
Acura,MDX,85733,1770600
Acura,MDX,85889,1731550
Acura,MDX,85963,1871700
Acura,MDX,85992,1580800
Acura,MDX,85999,1498700
Acura,MDX,86031,1439450
Acura,MDX,86181,1731750
Acura,MDX,86185,800150
Acura,MDX,86238,1400400
Acura,MDX,86247,811650
Acura,MDX,86424,1329050
Acura,MDX,86427,1451200
Acura,MDX,86602,752275
Acura,MDX,86696,879600
Acura,MDX,86761,2239200
Acura,MDX,86929,1218450
Acura,MDX,86985,1661950
Acura,MDX,86995,1529550
Acura,MDX,87702,1519200
Acura,MDX,87882,789350
Acura,MDX,88021,1501900
Acura,MDX,88421,1842500
Acura,MDX,88424,1100150
Acura,MDX,88780,1202325
Acura,MDX,88816,1400450
Acura,MDX,89213,1649450
Acura,MDX,89242,873950
Acura,MDX,89340,1649600
Acura,MDX,89427,1509900
Acura,MDX,89476,1440350
Acura,MDX,89482,1251800
Acura,MDX,89561,630550
Acura,MDX,89726,1599800
Acura,MDX,89844,1491650
Acura,MDX,89871,1530550
Acura,MDX,89963,1800750
Acura,MDX,89997,924050
Acura,MDX,90026,1749200
Acura,MDX,90253,1853800
Acura,MDX,90272,1378950
Acura,MDX,90408,1618850
Acura,MDX,90520,1610200
Acura,MDX,90564,1620900
Acura,MDX,90736,1589950
Acura,MDX,90752,1597850
Acura,MDX,90878,1641850
Acura,MDX,90894,1709650
Acura,MDX,90923,1050000
Acura,MDX,90979,768850
Acura,MDX,91233,1480750
Acura,MDX,91546,629675
Acura,MDX,91579,1299050
Acura,MDX,91743,1559750
Acura,MDX,91745,1909350
Acura,MDX,91939,1897400
Acura,MDX,92125,710025
Acura,MDX,92207,962625
Acura,MDX,92291,1390550
Acura,MDX,92330,1598050
Acura,MDX,92343,1590300
Acura,MDX,92492,811675
Acura,MDX,92508,1760200
Acura,MDX,92805,1847600
Acura,MDX,92897,810825
Acura,MDX,93045,1759350
Acura,MDX,93184,910225
Acura,MDX,93265,1420000
Acura,MDX,93272,1661200
Acura,MDX,93408,1580850
Acura,MDX,93522,1480150
Acura,MDX,93716,1430450
Acura,MDX,93745,1692550
Acura,MDX,93856,1499900
Acura,MDX,93858,1318600
Acura,MDX,94001,1499750
Acura,MDX,94136,1940700
Acura,MDX,94236,1167200
Acura,MDX,94286,780650
Acura,MDX,94569,1161350
Acura,MDX,94631,772625
Acura,MDX,94703,940825
Acura,MDX,94823,951250
Acura,MDX,94835,1451000
Acura,MDX,94872,1249750
Acura,MDX,94980,1060050
Acura,MDX,95193,629950
Acura,MDX,95206,1187600
Acura,MDX,95250,1519700
Acura,MDX,95264,1580550
Acura,MDX,95399,1021150
Acura,MDX,95550,1330050
Acura,MDX,95612,1348150
Acura,MDX,95686,1700750
Acura,MDX,95752,1481600
Acura,MDX,95927,1962800
Acura,MDX,95942,840100
Acura,MDX,96192,1571450
Acura,MDX,96212,750425
Acura,MDX,96433,707425
Acura,MDX,96548,1460350
Acura,MDX,96696,1062900
Acura,MDX,96759,829650
Acura,MDX,96926,982725
Acura,MDX,96977,950500
Acura,MDX,97058,1250050
Acura,MDX,97287,881725
Acura,MDX,97329,1530150
Acura,MDX,97399,1681950
Acura,MDX,97590,1181950
Acura,MDX,97853,1339450
Acura,MDX,97878,1409050
Acura,MDX,98128,1700450
Acura,MDX,98468,1339350
Acura,MDX,98714,892325
Acura,MDX,98730,1500350
Acura,MDX,98985,1268600
Acura,MDX,99143,1418000
Acura,MDX,99273,1520250
Acura,MDX,99533,1320000
Acura,MDX,99536,1611350
Acura,MDX,99815,1724250
Acura,MDX,100017,1550800
Acura,MDX,100022,1370450
Acura,MDX,100165,1400100
Acura,MDX,100258,1824700
Acura,MDX,100376,622725
Acura,MDX,100563,1648650
Acura,MDX,100600,450700
Acura,MDX,100630,957350
Acura,MDX,100769,977850
Acura,MDX,101018,599075
Acura,MDX,101233,1459600
Acura,MDX,101332,1111725
Acura,MDX,101609,1419550
Acura,MDX,101649,810600
Acura,MDX,101702,1341100
Acura,MDX,101900,501525
Acura,MDX,101942,832375
Acura,MDX,102011,778800
Acura,MDX,102027,799600
Acura,MDX,102104,1041950
Acura,MDX,102136,1339550
Acura,MDX,102235,1389200
Acura,MDX,102321,1071425
Acura,MDX,102435,930850
Acura,MDX,102502,1524500
Acura,MDX,102792,1249200
Acura,MDX,102926,1550950
Acura,MDX,102934,1489550
Acura,MDX,103100,869250
Acura,MDX,103171,1157250
Acura,MDX,103223,1359150
Acura,MDX,103264,1199100
Acura,MDX,103463,830425
Acura,MDX,103518,639925
Acura,MDX,103564,549150
Acura,MDX,103587,510050
Acura,MDX,103938,1747400
Acura,MDX,103966,1101275
Acura,MDX,104120,1188000
Acura,MDX,104150,1298950
Acura,MDX,104159,972300
Acura,MDX,104289,1389450
Acura,MDX,104362,621150
Acura,MDX,104583,1489200
Acura,MDX,104705,820300
Acura,MDX,104713,1299650
Acura,MDX,104799,1479050
Acura,MDX,104832,789000
Acura,MDX,104898,1369600
Acura,MDX,104906,899625
Acura,MDX,105022,1450100
Acura,MDX,105067,740150
Acura,MDX,105223,1268750
Acura,MDX,105314,1189250
Acura,MDX,105803,1179800
Acura,MDX,105969,568750
Acura,MDX,106172,608850
Acura,MDX,106405,891925
Acura,MDX,106494,1424700
Acura,MDX,106495,617850
Acura,MDX,106576,1509950
Acura,MDX,106626,1520100
Acura,MDX,106644,1197700
Acura,MDX,106649,518900
Acura,MDX,106696,1921150
Acura,MDX,106737,1121575
Acura,MDX,106797,1631050
Acura,MDX,106905,1446600
Acura,MDX,106922,508950
Acura,MDX,107225,1799650
Acura,MDX,107390,652050
Acura,MDX,107533,1573800
Acura,MDX,107655,1320150
Acura,MDX,107891,759825
Acura,MDX,108157,671625
Acura,MDX,108203,1420500
Acura,MDX,108216,883750
Acura,MDX,108260,1289850
Acura,MDX,108285,1148250
Acura,MDX,108310,589025
Acura,MDX,108352,840275
Acura,MDX,108424,619875
Acura,MDX,108473,1400250
Acura,MDX,108514,559375
Acura,MDX,108522,387450
Acura,MDX,108574,901700
Acura,MDX,108758,627450
Acura,MDX,108849,1339800
Acura,MDX,109038,1289650
Acura,MDX,109288,1167750
Acura,MDX,109708,468725
Acura,MDX,109736,791900
Acura,MDX,110186,1008350
Acura,MDX,110200,758525
Acura,MDX,110400,1320350
Acura,MDX,110554,1275400
Acura,MDX,110829,740275
Acura,MDX,110902,789975
Acura,MDX,111295,859575
Acura,MDX,111304,1530350
Acura,MDX,111415,1480650
Acura,MDX,111435,677800
Acura,MDX,111478,468850
Acura,MDX,111498,2044400
Acura,MDX,111610,1281000
Acura,MDX,111611,712200
Acura,MDX,111647,1461350
Acura,MDX,111742,448525
Acura,MDX,112032,921100
Acura,MDX,112156,720025
Acura,MDX,112225,732250
Acura,MDX,112398,880625
Acura,MDX,112472,931775
Acura,MDX,112577,357500
Acura,MDX,112619,1149700
Acura,MDX,112651,1271550
Acura,MDX,112675,397875
Acura,MDX,112824,540450
Acura,MDX,112907,931650
Acura,MDX,112989,1421200
Acura,MDX,113063,1551250
Acura,MDX,113131,1553050
Acura,MDX,113214,508650
Acura,MDX,113341,820500
Acura,MDX,113894,1187800
Acura,MDX,113929,380025
Acura,MDX,114131,1749700
Acura,MDX,114305,570600
Acura,MDX,114454,396775
Acura,MDX,114495,1330700
Acura,MDX,114529,1401900
Acura,MDX,115200,1362200
Acura,MDX,115232,740550
Acura,MDX,115279,1097800
Acura,MDX,115564,550675
Acura,MDX,115637,1350700
Acura,MDX,115639,1082050
Acura,MDX,115856,540825
Acura,MDX,115979,698075
Acura,MDX,116426,659350
Acura,MDX,116458,1150000
Acura,MDX,116547,1708900
Acura,MDX,116979,1187700
Acura,MDX,117054,829925
Acura,MDX,117206,194225
Acura,MDX,117313,821325
Acura,MDX,117414,1097900
Acura,MDX,117525,1149600
Acura,MDX,117559,1429900
Acura,MDX,117573,1139900
Acura,MDX,117823,748825
Acura,MDX,117863,648950
Acura,MDX,117979,692100
Acura,MDX,118079,780350
Acura,MDX,118103,799750
Acura,MDX,118108,519575
Acura,MDX,118224,1139650
Acura,MDX,118280,1311350
Acura,MDX,118360,740025
Acura,MDX,118362,535250
Acura,MDX,118428,678075
Acura,MDX,118594,226475
Acura,MDX,118641,1016950
Acura,MDX,118921,821600
Acura,MDX,118996,1300450
Acura,MDX,119069,1079100
Acura,MDX,119127,875850
Acura,MDX,119617,1188450
Acura,MDX,119851,1351800
Acura,MDX,120015,770125
Acura,MDX,120149,978000
Acura,MDX,120242,507525
Acura,MDX,120351,1380750
Acura,MDX,120380,1668500
Acura,MDX,120410,1128100
Acura,MDX,120425,528225
Acura,MDX,120729,315525
Acura,MDX,120797,408675
Acura,MDX,121052,880675
Acura,MDX,121066,871125
Acura,MDX,121077,439800
Acura,MDX,121170,455775
Acura,MDX,121175,445925
Acura,MDX,121248,799725
Acura,MDX,121341,705100
Acura,MDX,121626,1260650
Acura,MDX,122043,1169300
Acura,MDX,122215,1299950
Acura,MDX,122247,740150
Acura,MDX,122261,690525
Acura,MDX,122262,669375
Acura,MDX,122634,590175
Acura,MDX,122660,999050
Acura,MDX,122734,920625
Acura,MDX,122757,1068900
Acura,MDX,122874,753225
Acura,MDX,122893,801600
Acura,MDX,122931,698525
Acura,MDX,123269,789500
Acura,MDX,123695,1208650
Acura,MDX,123702,1330150
Acura,MDX,123721,779400
Acura,MDX,123738,470975
Acura,MDX,123838,800400
Acura,MDX,123863,451250
Acura,MDX,123957,1340150
Acura,MDX,123986,237425
Acura,MDX,124045,279275
Acura,MDX,124133,510275
Acura,MDX,124185,489400
Acura,MDX,124263,1260550
Acura,MDX,124461,590450
Acura,MDX,124556,390400
Acura,MDX,124671,529600
Acura,MDX,124692,459850
Acura,MDX,124768,821375
Acura,MDX,124772,952850
Acura,MDX,124773,709250
Acura,MDX,125208,1179400
Acura,MDX,125428,549625
Acura,MDX,125622,701425
Acura,MDX,125759,1350900
Acura,MDX,125826,926150
Acura,MDX,126092,1371450
Acura,MDX,126095,1341050
Acura,MDX,126268,1371400
Acura,MDX,126382,1040250
Acura,MDX,126411,1298250
Acura,MDX,126420,1291050
Acura,MDX,126503,520700
Acura,MDX,126793,730225
Acura,MDX,127068,1128850
Acura,MDX,127258,1211700
Acura,MDX,127442,1039250
Acura,MDX,127475,752725
Acura,MDX,127498,609325
Acura,MDX,127571,700175
Acura,MDX,127599,670700
Acura,MDX,127612,621500
Acura,MDX,127760,548575
Acura,MDX,127808,480375
Acura,MDX,128035,618650
Acura,MDX,128094,1420650
Acura,MDX,128194,1059250
Acura,MDX,128556,651000
Acura,MDX,128672,789575
Acura,MDX,128736,1058800
Acura,MDX,129110,1319900
Acura,MDX,129811,1159350
Acura,MDX,129875,508225
Acura,MDX,130306,699500
Acura,MDX,130415,1361000
Acura,MDX,130675,339675
Acura,MDX,130680,1179950
Acura,MDX,130735,429675
Acura,MDX,130754,1452400
Acura,MDX,130803,910800
Acura,MDX,130885,887750
Acura,MDX,130944,1300250
Acura,MDX,130995,269475
Acura,MDX,131081,1848400
Acura,MDX,131152,1099250
Acura,MDX,131166,1469100
Acura,MDX,131367,760775
Acura,MDX,131392,398650
Acura,MDX,131505,1239350
Acura,MDX,131955,801700
Acura,MDX,131960,1089350
Acura,MDX,132023,579975
Acura,MDX,132290,729475
Acura,MDX,132361,409250
Acura,MDX,133333,700350
Acura,MDX,133478,387800
Acura,MDX,133493,801350
Acura,MDX,133669,378525
Acura,MDX,133853,1631000
Acura,MDX,133878,1400700
Acura,MDX,134162,259300
Acura,MDX,134405,620000
Acura,MDX,134420,531575
Acura,MDX,134548,258675
Acura,MDX,134672,1200550
Acura,MDX,134755,629675
Acura,MDX,134797,548500
Acura,MDX,134924,560200
Acura,MDX,135002,1018500
Acura,MDX,135178,820300
Acura,MDX,135217,538700
Acura,MDX,135228,611600
Acura,MDX,135301,568800
Acura,MDX,135515,1171900
Acura,MDX,135574,661325
Acura,MDX,135761,629500
Acura,MDX,136071,389350
Acura,MDX,136086,1301500
Acura,MDX,136329,700450
Acura,MDX,136766,1828850
Acura,MDX,136768,588375
Acura,MDX,136880,629100
Acura,MDX,136927,589125
Acura,MDX,136933,425525
Acura,MDX,136955,1150400
Acura,MDX,136999,158425
Acura,MDX,137022,881475
Acura,MDX,137051,670625
Acura,MDX,137179,339675
Acura,MDX,137191,552125
Acura,MDX,137203,685050
Acura,MDX,137589,690850
Acura,MDX,137610,194775
Acura,MDX,137684,449625
Acura,MDX,137726,1099800
Acura,MDX,137747,551900
Acura,MDX,137931,750125
Acura,MDX,137934,660150
Acura,MDX,137957,274625
Acura,MDX,138230,1109600
Acura,MDX,138867,649925
Acura,MDX,139010,1160600
Acura,MDX,139012,550875
Acura,MDX,139138,611725
Acura,MDX,139259,1170100
Acura,MDX,139300,1125300
Acura,MDX,139374,510650
Acura,MDX,139547,288450
Acura,MDX,139570,570675
Acura,MDX,139702,338975
Acura,MDX,139806,521400
Acura,MDX,139809,460750
Acura,MDX,139955,598800
Acura,MDX,139983,584900
Acura,MDX,140018,1059700
Acura,MDX,140051,752500
Acura,MDX,140350,1349500
Acura,MDX,140985,346475
Acura,MDX,141161,450100
Acura,MDX,141583,600900
Acura,MDX,141754,419850
Acura,MDX,141960,1100050
Acura,MDX,141964,761950
Acura,MDX,142106,279425
Acura,MDX,142214,1231200
Acura,MDX,142256,1236600
Acura,MDX,142394,380525
Acura,MDX,142946,469700
Acura,MDX,143008,399600
Acura,MDX,143073,1631850
Acura,MDX,143285,339600
Acura,MDX,143423,491000
Acura,MDX,143424,248900
Acura,MDX,143500,578475
Acura,MDX,143541,928900
Acura,MDX,143612,569950
Acura,MDX,143807,226900
Acura,MDX,143997,540975
Acura,MDX,144586,268300
Acura,MDX,144706,389500
Acura,MDX,144924,539350
Acura,MDX,144940,1150800
Acura,MDX,145001,410800
Acura,MDX,145004,324800
Acura,MDX,145332,501425
Acura,MDX,145440,529025
Acura,MDX,145485,419925
Acura,MDX,145510,1099500
Acura,MDX,145706,558350
Acura,MDX,145725,680725
Acura,MDX,145939,429675
Acura,MDX,146191,1130100
Acura,MDX,146332,409300
Acura,MDX,146348,529200
Acura,MDX,146413,449425
Acura,MDX,146512,757675
Acura,MDX,147201,581425
Acura,MDX,147250,279800
Acura,MDX,147260,581500
Acura,MDX,147420,481000
Acura,MDX,147492,669975
Acura,MDX,147536,538550
Acura,MDX,147686,499700
Acura,MDX,147829,510825
Acura,MDX,148328,429175
Acura,MDX,148371,1210700
Acura,MDX,148593,772150
Acura,MDX,148599,600725
Acura,MDX,148693,1028850
Acura,MDX,148776,501300
Acura,MDX,148934,1070350
Acura,MDX,149063,1080400
Acura,MDX,149443,481100
Acura,MDX,149904,1020625
Acura,MDX,150017,420950
Acura,MDX,150098,634200
Acura,MDX,150262,979100
Acura,MDX,150370,970150
Acura,MDX,150704,267675
Acura,MDX,150898,816750
Acura,MDX,150934,390225
Acura,MDX,151046,370525
Acura,MDX,151255,721375
Acura,MDX,151373,340275
Acura,MDX,151600,147875
Acura,MDX,151802,458725
Acura,MDX,152048,1112600
Acura,MDX,152277,842150
Acura,MDX,152659,459350
Acura,MDX,152840,723475
Acura,MDX,152990,318975
Acura,MDX,152996,299075
Acura,MDX,153223,968900
Acura,MDX,153676,531725
Acura,MDX,154230,741650
Acura,MDX,154546,430550
Acura,MDX,154711,439700
Acura,MDX,154931,380325
Acura,MDX,155032,727350
Acura,MDX,155131,400300
Acura,MDX,155153,417550
Acura,MDX,155188,939200
Acura,MDX,155239,389075
Acura,MDX,155272,660875
Acura,MDX,155353,400625
Acura,MDX,155428,319650
Acura,MDX,155518,761475
Acura,MDX,155548,949650
Acura,MDX,155561,350175
Acura,MDX,155593,439875
Acura,MDX,155603,488725
Acura,MDX,156145,449125
Acura,MDX,156258,418825
Acura,MDX,156487,298125
Acura,MDX,156720,419550
Acura,MDX,156902,340025
Acura,MDX,157068,167950
Acura,MDX,157093,198850
Acura,MDX,157319,468300
Acura,MDX,157439,490625
Acura,MDX,157539,278575
Acura,MDX,157638,1320900
Acura,MDX,157721,397925
Acura,MDX,158032,1039950
Acura,MDX,158260,869850
Acura,MDX,158460,1646600
Acura,MDX,158492,203375
Acura,MDX,158563,600200
Acura,MDX,158633,360050
Acura,MDX,158643,440200
Acura,MDX,158656,889525
Acura,MDX,158662,519375
Acura,MDX,158695,919475
Acura,MDX,158761,419625
Acura,MDX,158879,859375
Acura,MDX,159222,298325
Acura,MDX,159252,1108700
Acura,MDX,159355,671175
Acura,MDX,159357,980150
Acura,MDX,160673,369675
Acura,MDX,160767,370275
Acura,MDX,160831,289525
Acura,MDX,161249,390500
Acura,MDX,161633,358850
Acura,MDX,161652,187200
Acura,MDX,161707,279700
Acura,MDX,162089,389775
Acura,MDX,162107,219075
Acura,MDX,162229,430700
Acura,MDX,162237,1010050
Acura,MDX,162247,1090900
Acura,MDX,162255,449350
Acura,MDX,162482,380375
Acura,MDX,162676,601500
Acura,MDX,162785,458725
Acura,MDX,163697,339075
Acura,MDX,163714,299050
Acura,MDX,164270,950125
Acura,MDX,164275,259275
Acura,MDX,164353,640900
Acura,MDX,164458,399900
Acura,MDX,164921,379100
Acura,MDX,164926,339925
Acura,MDX,165420,419000
Acura,MDX,166219,990475
Acura,MDX,166397,1071775
Acura,MDX,166457,339800
Acura,MDX,166465,399925
Acura,MDX,166783,450125
Acura,MDX,166867,219350
Acura,MDX,167246,465200
Acura,MDX,167334,481375
Acura,MDX,167337,451075
Acura,MDX,167549,379450
Acura,MDX,167733,339425
Acura,MDX,167792,970950
Acura,MDX,168275,254600
Acura,MDX,168372,378500
Acura,MDX,168669,268575
Acura,MDX,169530,339625
Acura,MDX,169721,359775
Acura,MDX,170022,320100
Acura,MDX,170242,275350
Acura,MDX,170349,340350
Acura,MDX,170490,1029900
Acura,MDX,170594,879475
Acura,MDX,171264,525700
Acura,MDX,172808,229200
Acura,MDX,172874,369975
Acura,MDX,173196,249350
Acura,MDX,173248,390175
Acura,MDX,173823,389350
Acura,MDX,174302,370600
Acura,MDX,174318,239100
Acura,MDX,174432,500675
Acura,MDX,174615,290500
Acura,MDX,174646,409925
Acura,MDX,174921,879950
Acura,MDX,174992,441050
Acura,MDX,175004,409125
Acura,MDX,175345,520450
Acura,MDX,175501,560900
Acura,MDX,175909,470100
Acura,MDX,176504,970950
Acura,MDX,176919,349000
Acura,MDX,176928,500875
Acura,MDX,177089,390000
Acura,MDX,177438,309275
Acura,MDX,177482,490700
Acura,MDX,177590,430050
Acura,MDX,177773,339300
Acura,MDX,178199,390525
Acura,MDX,178284,360225
Acura,MDX,178409,901100
Acura,MDX,178500,440700
Acura,MDX,178660,409350
Acura,MDX,179173,269675
Acura,MDX,179485,981675
Acura,MDX,179537,330275
Acura,MDX,179804,248825
Acura,MDX,179958,198650
Acura,MDX,180028,430575
Acura,MDX,180174,289850
Acura,MDX,180262,970025
Acura,MDX,180283,198375
Acura,MDX,180575,790350
Acura,MDX,180589,239525
Acura,MDX,180633,290200
Acura,MDX,181229,289200
Acura,MDX,181779,440600
Acura,MDX,182295,370700
Acura,MDX,182671,871150
Acura,MDX,182951,410300
Acura,MDX,183202,365000
Acura,MDX,183452,88225
Acura,MDX,183573,370500
Acura,MDX,183739,421275
Acura,MDX,183921,410975
Acura,MDX,184433,295325
Acura,MDX,184481,889350
Acura,MDX,184485,561300
Acura,MDX,184989,360550
Acura,MDX,185028,390325
Acura,MDX,185137,249675
Acura,MDX,185205,481175
Acura,MDX,185424,189250
Acura,MDX,185485,249300
Acura,MDX,185626,440625
Acura,MDX,185750,310275
Acura,MDX,186112,415625
Acura,MDX,186168,300100
Acura,MDX,186291,351025
Acura,MDX,186524,470625
Acura,MDX,187182,400500
Acura,MDX,187254,349325
Acura,MDX,187345,881050
Acura,MDX,187531,901575
Acura,MDX,187982,480475
Acura,MDX,188476,309350
Acura,MDX,188565,350000
Acura,MDX,189051,112350
Acura,MDX,189212,451500
Acura,MDX,189387,350700
Acura,MDX,189482,269200
Acura,MDX,189757,759325
Acura,MDX,190282,380000
Acura,MDX,191573,329550
Acura,MDX,191728,310300
Acura,MDX,191784,219300
Acura,MDX,191993,571700
Acura,MDX,192246,289600
Acura,MDX,192289,269775
Acura,MDX,192647,299800
Acura,MDX,192889,239425
Acura,MDX,193859,299575
Acura,MDX,193977,249000
Acura,MDX,194069,451325
Acura,MDX,194569,249800
Acura,MDX,194599,289600
Acura,MDX,194654,310350
Acura,MDX,196621,335675
Acura,MDX,196795,139150
Acura,MDX,196853,199150
Acura,MDX,196878,258925
Acura,MDX,197593,216450
Acura,MDX,197617,951925
Acura,MDX,197640,370975
Acura,MDX,197829,349675
Acura,MDX,197921,901725
Acura,MDX,197934,360125
Acura,MDX,198494,108750
Acura,MDX,199080,128275
Acura,MDX,200314,340500
Acura,MDX,200365,820175
Acura,MDX,200560,168050
Acura,MDX,201006,259800
Acura,MDX,201090,319675
Acura,MDX,201543,199350
Acura,MDX,201699,249875
Acura,MDX,201943,219425
Acura,MDX,202141,340625
Acura,MDX,202719,279575
Acura,MDX,203024,339925
Acura,MDX,204268,926100
Acura,MDX,204619,218500
Acura,MDX,205790,320525
Acura,MDX,206723,234575
Acura,MDX,207216,708475
Acura,MDX,207649,471100
Acura,MDX,207927,260075
Acura,MDX,208982,325025
Acura,MDX,208990,330100
Acura,MDX,209316,391600
Acura,MDX,209318,941125
Acura,MDX,209435,330725
Acura,MDX,210346,239000
Acura,MDX,211722,249225
Acura,MDX,211885,289625
Acura,MDX,212878,340400
Acura,MDX,213291,169125
Acura,MDX,213511,220225
Acura,MDX,213954,219025
Acura,MDX,214686,289675
Acura,MDX,215072,148425
Acura,MDX,216110,199525
Acura,MDX,216175,411175
Acura,MDX,216348,229950
Acura,MDX,219675,184475
Acura,MDX,221344,189425
Acura,MDX,222942,1900000
Acura,MDX,223502,259850
Acura,MDX,224152,421525
Acura,MDX,227435,351100
Acura,MDX,229081,230650
Acura,MDX,229496,260125
Acura,MDX,229814,230200
Acura,MDX,230055,88175
Acura,MDX,230365,249550
Acura,MDX,230586,159150
Acura,MDX,230628,230150
Acura,MDX,232131,210675
Acura,MDX,232356,362050
Acura,MDX,233561,200025
Acura,MDX,234625,209950
Acura,MDX,235744,361175
Acura,MDX,235937,391125
Acura,MDX,237173,280750
Acura,MDX,237503,306700
Acura,MDX,237855,179425
Acura,MDX,239369,300450
Acura,MDX,241781,280525
Acura,MDX,243097,210050
Acura,MDX,249610,280650
Acura,MDX,250193,73600
Acura,MDX,253597,331400
Acura,MDX,263949,321500
Acura,MDX,266621,149875
Acura,MDX,266637,230325
Acura,MDX,276708,185150
Acura,MDX,278807,270600
Acura,MDX,286396,260575
Acura,MDX,288402,310725
Acura,MDX,312886,109125
Acura,MDX,396211,849875
